forecast_date,target,target_end_date,location,type,quantile,value
2021-02-21,4 wk ahead cum death,2021-03-20,41,quantile,0.95,2490
2021-02-21,4 wk ahead cum death,2021-03-20,41,quantile,0.975,2506
2021-02-21,4 wk ahead cum death,2021-03-20,41,quantile,0.99,2510
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.01,23726
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.025,23759
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.05,23771
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.1,23800
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.15,23841
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.2,23872
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.25,23901
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.3,23917
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.35,23929
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.4,23937
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.45,23960
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.5,23972
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.55,23990
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.6,24006
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.65,24015
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.7,24028
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.75,24043
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.8,24060
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.85,24083
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.9,24108
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.95,24143
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.975,24150
2021-02-21,1 wk ahead cum death,2021-02-27,42,quantile,0.99,24195
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.01,23857
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.025,23904
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.05,23941
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.1,24013
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.15,24066
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.2,24124
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.25,24163
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.3,24193
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.35,24234
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.4,24272
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.45,24295
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.5,24324
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.55,24346
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.6,24369
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.65,24401
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.7,24421
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.75,24476
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.8,24510
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.85,24550
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.9,24573
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.95,24606
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.975,24637
2021-02-21,2 wk ahead cum death,2021-03-06,42,quantile,0.99,24685
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.01,24063
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.025,24126
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.05,24202
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.1,24309
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.15,24435
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.2,24479
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.25,24547
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.3,24585
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.35,24625
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.4,24659
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.45,24698
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.5,24747
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.55,24779
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.6,24805
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.65,24839
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.7,24878
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.75,24918
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.8,25001
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.85,25084
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.9,25099
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.95,25195
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.975,25317
2021-02-21,3 wk ahead cum death,2021-03-13,42,quantile,0.99,25384
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.01,24154
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.025,24338
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.05,24437
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.1,24581
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.15,24703
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.2,24788
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.25,24889
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.3,24938
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.35,25008
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.4,25078
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.45,25121
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.5,25153
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.55,25193
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.6,25265
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.65,25297
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.7,25328
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.75,25421
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.8,25540
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.85,25660
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.9,25674
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.95,26054
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.975,26226
2021-02-21,4 wk ahead cum death,2021-03-20,42,quantile,0.99,26270
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.01,2399
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.025,2402
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.05,2403
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.1,2406
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.15,2410
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.2,2413
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.25,2416
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.3,2418
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.35,2419
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.4,2420
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.45,2422
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.5,2423
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.55,2425
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.6,2427
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.65,2428
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.7,2429
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.75,2431
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.8,2432
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.85,2435
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.9,2437
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.95,2441
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.975,2441
2021-02-21,1 wk ahead cum death,2021-02-27,44,quantile,0.99,2446
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.01,2424
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.025,2429
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.05,2433
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.1,2440
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.15,2445
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.2,2451
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.25,2455
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.3,2458
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.35,2462
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.4,2466
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.45,2469
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.5,2471
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.55,2474
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.6,2476
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.65,2479
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.7,2481
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.75,2487
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.8,2490
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.85,2494
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.9,2497
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.95,2500
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.975,2503
2021-02-21,2 wk ahead cum death,2021-03-06,44,quantile,0.99,2508
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.01,2434
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.025,2441
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.05,2448
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.1,2459
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.15,2472
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.2,2476
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.25,2483
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.3,2487
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.35,2491
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.4,2495
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.45,2499
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.5,2503
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.55,2507
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.6,2509
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.65,2513
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.7,2517
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.75,2521
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.8,2529
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.85,2537
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.9,2539
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.95,2549
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.975,2561
2021-02-21,3 wk ahead cum death,2021-03-13,44,quantile,0.99,2568
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.01,2435
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.025,2453
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.05,2463
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.1,2478
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.15,2490
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.2,2499
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.25,2509
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.3,2514
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.35,2521
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.4,2528
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.45,2532
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.5,2535
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.55,2540
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.6,2547
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.65,2550
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.7,2553
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.75,2562
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.8,2574
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.85,2587
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.9,2588
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.95,2626
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.975,2644
2021-02-21,4 wk ahead cum death,2021-03-20,44,quantile,0.99,2648
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.01,8466
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.025,8477
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.05,8482
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.1,8492
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.15,8507
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.2,8518
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.25,8528
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.3,8534
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.35,8538
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.4,8541
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.45,8549
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.5,8553
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.55,8560
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.6,8566
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.65,8569
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.7,8573
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.75,8578
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.8,8585
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.85,8593
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.9,8602
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.95,8614
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.975,8617
2021-02-21,1 wk ahead cum death,2021-02-27,45,quantile,0.99,8633
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.01,8658
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.025,8675
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.05,8688
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.1,8715
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.15,8734
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.2,8755
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.25,8769
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.3,8780
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.35,8794
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.4,8809
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.45,8817
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.5,8827
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.55,8835
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.6,8844
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.65,8855
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.7,8862
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.75,8883
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.8,8895
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.85,8909
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.9,8918
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.95,8930
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.975,8941
2021-02-21,2 wk ahead cum death,2021-03-06,45,quantile,0.99,8958
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.01,8875
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.025,8898
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.05,8926
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.1,8966
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.15,9012
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.2,9029
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.25,9053
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.3,9068
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.35,9082
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.4,9095
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.45,9109
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.5,9127
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.55,9139
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.6,9149
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.65,9161
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.7,9176
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.75,9190
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.8,9221
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.85,9251
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.9,9257
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.95,9293
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.975,9337
2021-02-21,3 wk ahead cum death,2021-03-13,45,quantile,0.99,9362
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.01,9024
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.025,9093
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.05,9130
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.1,9184
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.15,9229
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.2,9261
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.25,9299
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.3,9317
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.35,9343
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.4,9369
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.45,9385
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.5,9397
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.55,9412
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.6,9439
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.65,9451
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.7,9463
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.75,9497
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.8,9542
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.85,9587
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.9,9592
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.95,9734
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.975,9798
2021-02-21,4 wk ahead cum death,2021-03-20,45,quantile,0.99,9815
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.01,1858
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.025,1861
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.05,1862
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.1,1864
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.15,1867
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.2,1870
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.25,1872
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.3,1873
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.35,1874
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.4,1875
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.45,1877
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.5,1877
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.55,1879
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.6,1880
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.65,1881
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.7,1882
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.75,1883
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.8,1884
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.85,1886
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.9,1888
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.95,1891
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.975,1891
2021-02-21,1 wk ahead cum death,2021-02-27,46,quantile,0.99,1895
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.01,1856
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.025,1860
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.05,1863
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.1,1868
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.15,1872
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.2,1877
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.25,1880
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.3,1882
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.35,1885
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.4,1888
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.45,1890
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.5,1892
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.55,1894
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.6,1896
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.65,1898
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.7,1900
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.75,1904
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.8,1907
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.85,1910
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.9,1912
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.95,1914
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.975,1917
2021-02-21,2 wk ahead cum death,2021-03-06,46,quantile,0.99,1921
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.01,1856
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.025,1861
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.05,1866
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.1,1875
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.15,1884
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.2,1888
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.25,1893
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.3,1896
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.35,1899
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.4,1902
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.45,1905
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.5,1908
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.55,1911
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.6,1913
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.65,1916
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.7,1919
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.75,1922
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.8,1928
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.85,1934
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.9,1936
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.95,1943
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.975,1952
2021-02-21,3 wk ahead cum death,2021-03-13,46,quantile,0.99,1958
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.01,1846
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.025,1860
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.05,1868
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.1,1879
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.15,1888
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.2,1895
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.25,1902
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.3,1906
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.35,1911
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.4,1917
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.45,1920
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.5,1922
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.55,1926
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.6,1931
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.65,1933
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.7,1936
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.75,1943
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.8,1952
2021-02-21,4 wk ahead cum death,2021-03-20,46,quantile,0.85,1961
